,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,wheel_up
146,-0.1134490966796875,-1.007064819335938,-0.3861541748046875,0
147,0.0509185791015625,-1.073455810546875,-0.220855712890625,0
148,-0.0683441162109375,-1.7169952392578118,-0.767364501953125,0
149,0.0460052490234375,0.060760498046875,-3.077499389648438,0
150,-0.134246826171875,-0.3804168701171875,0.047637939453125,0
151,0.281585693359375,-0.8349761962890625,-0.172607421875,1
152,0.468658447265625,-1.214584350585938,-0.31085205078125,1
153,-0.00958251953125,-0.93463134765625,-0.2801513671875,1
154,-0.8200836181640625,-0.8329315185546875,-0.0063018798828125,1
155,0.26910400390625,-1.046249389648438,-0.159576416015625,1
156,-0.08795166015625,-1.4365692138671882,-0.394989013671875,1
157,0.267913818359375,-1.20416259765625,0.137786865234375,1
158,0.28192138671875,-0.9402923583984376,-0.4597625732421875,1
159,-0.2316131591796875,-0.738677978515625,-0.69647216796875,1
160,0.20489501953125,-1.3867340087890618,-0.4575347900390625,1
161,0.1562347412109375,-0.8678131103515625,-0.3190155029296875,1
162,0.065216064453125,-0.79388427734375,-0.5854949951171875,1
163,0.0352783203125,-0.5131072998046875,-0.3847503662109375,1
164,0.279205322265625,-0.9881439208984376,-0.8425140380859375,1
165,0.212310791015625,-1.27032470703125,0.0946502685546875,1
166,-0.0578765869140625,-1.061431884765625,-0.3588104248046875,1
167,0.2284698486328125,-1.289825439453125,-0.4179840087890625,1
168,-0.1433563232421875,-0.6933441162109375,-0.0139923095703125,1
169,-0.154815673828125,-0.903594970703125,-0.9200439453125,1
170,-0.3159637451171875,-0.9079437255859376,-0.049163818359375,1
171,0.2489471435546875,-1.073272705078125,-0.3908538818359375,1
172,-0.2025909423828125,-0.931365966796875,-0.650421142578125,1
173,0.2576751708984375,-0.883270263671875,-0.48870849609375,1
174,0.3824462890625,-1.056610107421875,0.3089447021484375,1
175,-0.5211029052734375,-0.978057861328125,-0.4003448486328125,1
176,0.2161712646484375,-0.9517822265625,-0.2654571533203125,1
177,-0.140289306640625,-1.02069091796875,-0.557891845703125,1
178,0.083587646484375,-1.31671142578125,-0.001129150390625,1
179,-0.104522705078125,-1.171890258789062,-0.314483642578125,1
180,-0.3220977783203125,-1.000732421875,0.192840576171875,1
181,0.0738525390625,-0.647979736328125,-0.2200775146484375,1
182,-0.1230316162109375,-0.7626953125,-0.5343780517578125,1
183,-0.0382232666015625,-0.829498291015625,-0.0784454345703125,1
184,0.3626556396484375,-0.757476806640625,-0.7682952880859375,1
185,-0.2429962158203125,-1.102127075195312,0.233856201171875,1
186,-0.233978271484375,-0.7374114990234375,-0.467987060546875,1
187,0.6483001708984375,-1.385467529296875,0.194244384765625,1
188,-0.049163818359375,-0.8870697021484375,-0.727294921875,1
189,-0.519195556640625,-1.519195556640625,0.3713531494140625,1
190,-0.0599822998046875,-0.7695159912109375,-0.73236083984375,1
191,0.7641754150390625,-1.227630615234375,0.20574951171875,1
192,0.149139404296875,-0.7983856201171875,-0.713287353515625,1
193,-0.8095550537109375,-0.9527130126953124,0.3476409912109375,1
194,-0.352142333984375,-0.388427734375,-0.878143310546875,1
195,0.7019805908203125,-0.9185638427734376,0.2566070556640625,1
196,0.153411865234375,0.2116546630859375,0.3531494140625,0
197,-2.700271606445312,-5.087005615234375,-6.1828460693359375,0
198,0.496917724609375,-1.4781036376953118,-0.329803466796875,0
199,-0.1117706298828125,-0.4664306640625,-1.137939453125,0
200,0.376739501953125,-0.428131103515625,-0.7133026123046875,0
201,-0.15814208984375,-0.48211669921875,-0.6444244384765625,0
202,0.31890869140625,-0.656494140625,-0.8159332275390625,0
203,0.152008056640625,-0.5468292236328125,-0.8195037841796875,0
204,0.052276611328125,-0.6379547119140625,-0.7713470458984375,0
205,0.117584228515625,-0.597747802734375,-0.9578399658203124,0
206,-0.0576629638671875,-0.5561981201171875,-1.025680541992188,0
207,0.0247802734375,-0.6826324462890625,-0.9404449462890624,0
208,-0.0043792724609375,-0.5973052978515625,-0.881317138671875,0
209,-0.0703887939453125,-0.6359710693359375,-1.02783203125,0
210,0.00079345703125,-0.56097412109375,-0.7442474365234375,0
211,-0.0260009765625,-0.5494537353515625,-0.888458251953125,0
212,-0.177703857421875,-0.5320281982421875,-0.8863983154296875,0
213,-0.1072235107421875,-0.4869842529296875,-0.6173858642578125,0
214,-0.0081787109375,-0.4170074462890625,-0.81903076171875,0
215,0.02581787109375,-0.5714263916015625,-0.746612548828125,0
216,-0.063812255859375,-0.6146240234375,-0.8281402587890625,0
217,-0.046783447265625,-0.616119384765625,-0.7477264404296875,0
218,0.08331298828125,-0.5025787353515625,-0.835205078125,0
219,-0.0563201904296875,-0.538482666015625,-0.769073486328125,0
220,-0.1071624755859375,0.0715484619140625,-0.785369873046875,0
221,0.01220703125,-0.4527587890625,-1.074127197265625,0
222,0.0046844482421875,-0.4192962646484375,-0.8876800537109375,0
223,0.168487548828125,-0.63818359375,-1.06964111328125,0
224,-0.145660400390625,-0.4971466064453125,-0.9139404296875,0
225,-0.02490234375,-0.4103546142578125,-0.9199066162109376,0
226,0.12518310546875,-0.5686798095703125,-0.855712890625,0
227,-0.120452880859375,-0.4039459228515625,-0.8668670654296875,0
228,-0.1751251220703125,-0.36474609375,-1.021713256835938,0
229,-0.0675201416015625,-0.489593505859375,-0.847015380859375,0
230,-0.0958404541015625,-0.487091064453125,-0.8870086669921875,0
231,-0.0137481689453125,-0.5300140380859375,-0.918212890625,0
232,-0.0071868896484375,-0.56787109375,-0.812530517578125,0
233,0.008453369140625,-0.536376953125,-0.888153076171875,0
234,0.009674072265625,-0.4678192138671875,-0.8055877685546875,0
235,0.0414581298828125,-0.5308380126953125,-0.875579833984375,0
236,-0.06390380859375,-0.5487518310546875,-0.8414154052734375,0
237,0.03741455078125,-0.612152099609375,-0.8162994384765625,0
238,-0.0422821044921875,-0.5867767333984375,-0.78521728515625,0
239,-0.0597686767578125,-0.527069091796875,-0.91058349609375,0
240,-0.0196533203125,-0.4306488037109375,-0.92144775390625,0
241,0.1179656982421875,-0.4661102294921875,-0.9454193115234376,0
242,-0.176666259765625,-0.67193603515625,-0.7143402099609375,0
243,-0.172576904296875,-0.6180572509765625,-0.7425689697265625,0
244,-0.1101837158203125,-0.60296630859375,-0.843597412109375,0
245,0.038848876953125,-0.5924835205078125,-0.834442138671875,0
246,0.02947998046875,-0.6279449462890625,-0.7547760009765625,0
247,0.188751220703125,-0.5997772216796875,-0.770904541015625,0
248,0.14239501953125,-0.59356689453125,-0.8549957275390625,0
249,-0.046142578125,-0.6250457763671875,-0.7227935791015625,0
250,-0.0180206298828125,-0.5423583984375,-0.752105712890625,0
251,-0.0069122314453125,-0.624725341796875,-0.7925262451171875,0
252,-0.029327392578125,-0.5359649658203125,-0.7930450439453125,0
253,0.0160980224609375,-0.5390625,-0.8527069091796875,0
254,-0.0052032470703125,-0.628173828125,-0.7318115234375,0
255,-0.024871826171875,-0.734588623046875,-0.7414703369140625,0
256,-0.090362548828125,-0.5728607177734375,-0.748382568359375,0
257,-0.045074462890625,-0.6097412109375,-0.722625732421875,0
258,-0.00750732421875,-0.579498291015625,-0.8650054931640625,0
259,0.04217529296875,-0.627044677734375,-0.8314666748046875,0
260,0.000152587890625,-0.55218505859375,-0.8013153076171875,0
261,0.05548095703125,-0.629364013671875,-0.7777862548828125,0
262,-0.0374603271484375,-0.608306884765625,-0.79400634765625,0
263,-0.0237274169921875,-0.64105224609375,-0.730194091796875,0
264,-0.006988525390625,-0.5618438720703125,-0.77734375,0
265,0.042510986328125,-0.6189422607421875,-0.812286376953125,0
266,0.00225830078125,-0.62396240234375,-0.7667236328125,0
267,-0.0131988525390625,-0.596343994140625,-0.7806243896484375,0
268,-0.046661376953125,-0.6043853759765625,-0.795166015625,0
269,-0.012298583984375,-0.661865234375,-0.76824951171875,0
270,0.0265655517578125,-0.6240234375,-0.7747344970703125,0
271,-0.039093017578125,-0.564361572265625,-0.8221893310546875,0
272,-0.0296783447265625,-0.638641357421875,-0.8224945068359375,0
273,0.0109405517578125,-0.57098388671875,-0.795440673828125,0
274,0.00177001953125,-0.620697021484375,-0.7835540771484375,0
275,0.0762939453125,-0.66253662109375,-0.7091217041015625,0
276,-0.05450439453125,-0.649871826171875,-0.87078857421875,0
277,0.025054931640625,-0.544647216796875,-0.7776947021484375,0
278,-0.01654052734375,-0.5881195068359375,-0.748992919921875,0
279,-0.009979248046875,-0.6135101318359375,-0.8349761962890625,0
280,0.041107177734375,-0.63787841796875,-0.817413330078125,0
281,-0.0181121826171875,-0.601318359375,-0.799041748046875,0
282,-0.0222015380859375,-0.592529296875,-0.7893218994140625,0
283,-0.0413970947265625,-0.5801239013671875,-0.7625732421875,0
284,0.0090789794921875,-0.673492431640625,-0.753204345703125,0
285,0.0352630615234375,-0.7441558837890625,-0.8374481201171875,0
286,0.0763702392578125,-0.5278167724609375,-0.76519775390625,0
287,0.042999267578125,-0.58929443359375,-0.7440338134765625,0
288,-0.0071563720703125,-0.5772247314453125,-0.8000335693359375,0
289,0.0034027099609375,-0.6841888427734375,-0.7764892578125,0
290,-0.00592041015625,-0.5887298583984375,-0.766510009765625,0
291,-0.0792083740234375,-0.6480560302734375,-0.74029541015625,0
292,-0.0509490966796875,-0.6316986083984375,-0.8131561279296875,0
293,-0.00439453125,-0.5733642578125,-0.768829345703125,0
294,-0.036956787109375,-0.6181488037109375,-0.747711181640625,0
295,-0.0203704833984375,-0.65765380859375,-0.738739013671875,0
296,-0.0717010498046875,-0.7374725341796875,-0.8282928466796875,0
297,0.01483154296875,-0.583099365234375,-0.8749542236328125,0
298,-0.02154541015625,-0.56976318359375,-0.8643951416015625,0
299,0.0644683837890625,-0.628753662109375,-0.712127685546875,0
300,-0.1224822998046875,-0.67608642578125,-0.75506591796875,0
301,0.02972412109375,-0.63153076171875,-0.9210205078125,0
302,-0.0677032470703125,-0.5717926025390625,-0.7782135009765625,0
303,-0.099853515625,-0.61334228515625,-0.8709716796875,0
304,0.001495361328125,-0.6403961181640625,-0.79498291015625,0
305,-0.012176513671875,-0.817047119140625,-0.7469329833984375,0
306,0.0431060791015625,-0.5774993896484375,-0.774200439453125,0
307,-0.048675537109375,-0.5264129638671875,-0.8206787109375,0
308,-0.04901123046875,-0.579864501953125,-0.726165771484375,0
309,-0.0243682861328125,-0.70672607421875,-0.836517333984375,0
310,-0.0207977294921875,-0.548492431640625,-0.946502685546875,0
311,0.0179901123046875,-0.6775054931640625,-0.75152587890625,0
312,-0.00213623046875,-0.572265625,-0.7660675048828125,0
313,0.0632781982421875,-0.6052093505859375,-0.796600341796875,0
314,0.0352935791015625,-0.7091064453125,-0.66290283203125,0
315,0.17144775390625,-0.668212890625,-0.7896575927734375,0
316,-0.0445404052734375,-0.521697998046875,-0.7628936767578125,0
317,-0.06396484375,-0.6234130859375,-0.736846923828125,0
318,0.07275390625,-0.6426239013671875,-0.7227783203125,0
319,0.0019378662109375,-0.6407470703125,-0.7795562744140625,0
320,-0.030731201171875,-0.5945587158203125,-0.8914337158203125,0
321,-0.044036865234375,-0.5826416015625,-0.7395782470703125,0
322,0.044464111328125,-0.59814453125,-0.753082275390625,0
323,0.0300140380859375,-0.6879425048828125,-0.70928955078125,0
324,0.01458740234375,-0.5989990234375,-0.7458648681640625,0
325,-0.0054473876953125,-0.582305908203125,-0.8065948486328125,0
326,0.028839111328125,-0.5915374755859375,-0.8290863037109375,0
327,-0.0026397705078125,-0.6177978515625,-0.7380828857421875,0
328,-0.0023040771484375,-0.673370361328125,-0.7021331787109375,0
329,-0.06085205078125,-0.5821685791015625,-0.7869415283203125,0
330,0.0495758056640625,-0.6302947998046875,-0.73406982421875,0
331,-0.0582427978515625,-0.5791015625,-0.79248046875,0
332,0.0657501220703125,-0.6266021728515625,-0.785125732421875,0
333,0.0710296630859375,-0.660675048828125,-0.7357025146484375,0
334,0.0124664306640625,-0.712432861328125,-0.853607177734375,0
335,0.049835205078125,-0.5497283935546875,-0.8661041259765625,0
336,0.001495361328125,-0.604644775390625,-0.8687896728515625,0
337,0.0009765625,-0.5760040283203125,-0.97119140625,0
338,-0.0533905029296875,-0.652862548828125,-0.7506561279296875,0
339,-0.0882568359375,-0.63134765625,-0.7464447021484375,0
340,-0.006195068359375,-0.6161651611328125,-0.788330078125,0
341,0.0080413818359375,-0.5899658203125,-0.7979278564453125,0
342,0.026397705078125,-0.6714630126953125,-0.7306365966796875,0
343,0.0262451171875,-0.662322998046875,-0.873687744140625,0
344,-0.085479736328125,-0.5601043701171875,-0.872161865234375,0
345,0.04400634765625,-0.530731201171875,-0.85821533203125,0
346,-0.0957489013671875,-0.587646484375,-0.767669677734375,0
347,0.0163116455078125,-0.63909912109375,-0.733001708984375,0
348,0.0572662353515625,-0.642852783203125,-0.7353363037109375,0
349,-0.0111236572265625,-0.6033477783203125,-0.8040924072265625,0
350,0.00860595703125,-0.58197021484375,-0.825286865234375,0
351,0.00946044921875,-0.5380401611328125,-0.798370361328125,0
352,-0.0064849853515625,-0.6060943603515625,-0.8880767822265625,0
353,-0.102996826171875,-0.5177001953125,-0.7762908935546875,0
354,0.077117919921875,-0.564544677734375,-0.8524932861328125,0
355,-0.0172576904296875,-0.70635986328125,-0.6738433837890625,0
356,-0.1037139892578125,-0.6406707763671875,-0.864501953125,0
357,-0.056488037109375,-0.6436309814453125,-0.85906982421875,0
358,0.0255126953125,-0.557708740234375,-0.799346923828125,0
359,-0.16436767578125,-0.5926666259765625,-0.7779541015625,0
360,0.082763671875,-0.6098175048828125,-0.92657470703125,0
361,0.048004150390625,-0.584716796875,-0.6880645751953125,0
362,-0.02081298828125,-0.61163330078125,-0.701873779296875,0
363,0.12603759765625,-0.6524810791015625,-0.8215789794921875,0
364,0.025238037109375,-0.72406005859375,-0.7763519287109375,0
365,0.1942138671875,-0.940521240234375,-0.7351226806640625,0
366,0.15887451171875,-0.3530120849609375,-0.9571685791015624,0
367,0.1731109619140625,-0.5825653076171875,-0.763580322265625,0
368,-0.14227294921875,-0.6120758056640625,-0.773193359375,0
369,-0.1508941650390625,-0.652923583984375,-0.8395233154296875,0
370,-0.048858642578125,-0.610107421875,-0.854248046875,0
371,-0.0869140625,-0.59765625,-0.6790924072265625,0
372,-0.046783447265625,-0.62841796875,-0.83544921875,0
373,-0.0432891845703125,-0.7080535888671875,-0.8042449951171875,0
374,-0.0435791015625,-0.6370849609375,-0.7474822998046875,0
375,0.003692626953125,-0.588653564453125,-0.86871337890625,0
376,-0.0336761474609375,-0.607879638671875,-0.7634429931640625,0
377,0.008087158203125,-0.61822509765625,-0.748748779296875,0
378,-0.0431671142578125,-0.5991363525390625,-0.860687255859375,0
379,0.1029510498046875,-0.6426544189453125,-0.841156005859375,0
380,0.0026397705078125,-0.5938262939453125,-0.723968505859375,0
381,0.00091552734375,-0.5810394287109375,-0.7845916748046875,0
382,-0.0132904052734375,-0.615570068359375,-0.8484954833984375,0
383,-0.031829833984375,-0.6233062744140625,-0.8009796142578125,0
384,-0.0231475830078125,-0.5905914306640625,-0.8260955810546875,0
385,0.083282470703125,-0.6228179931640625,-0.8155975341796875,0
386,0.074920654296875,-0.55731201171875,-0.715545654296875,0
387,0.039642333984375,-0.6830596923828125,-0.7208251953125,0
388,0.0587005615234375,-0.6782684326171875,-0.824005126953125,0
389,-0.0422821044921875,-0.6062469482421875,-0.704132080078125,0
390,-0.07318115234375,-0.529052734375,-0.74639892578125,0
391,-0.0206451416015625,-0.5494232177734375,-0.9174346923828124,0
392,0.0723876953125,-0.5329742431640625,-0.8103790283203125,0
393,0.0249481201171875,-0.57470703125,-0.90240478515625,0
394,0.03741455078125,-0.51348876953125,-0.917724609375,0
395,0.0460968017578125,-0.5666351318359375,-0.7608795166015625,0
396,0.0134124755859375,-0.509521484375,-0.79937744140625,0
397,0.0411376953125,-0.62451171875,-0.8444366455078125,0
398,-0.0693817138671875,-0.55657958984375,-0.85040283203125,0
399,0.064422607421875,-0.5068206787109375,-0.8409423828125,0
400,0.0341339111328125,-0.623138427734375,-0.6744537353515625,0
401,-0.0981903076171875,-0.5167694091796875,-0.9532012939453124,0
402,-0.026947021484375,-0.5920562744140625,-0.8251190185546875,0
403,-0.1456451416015625,-0.5945281982421875,-0.7381439208984375,0
404,0.0116729736328125,-0.5878448486328125,-0.694580078125,0
405,-0.0677337646484375,-0.600311279296875,-0.7912445068359375,0
406,-0.1176910400390625,-0.679779052734375,-0.77716064453125,0
407,-0.2035675048828125,-0.5569610595703125,-0.892913818359375,0
408,-0.1219329833984375,-0.593353271484375,-0.936676025390625,0
409,-0.001220703125,-0.4954071044921875,-0.8129119873046875,0
410,0.3318023681640625,-0.568206787109375,-0.9933319091796876,0
411,0.046875,-0.6282806396484375,-0.6475982666015625,0
412,0.00946044921875,-0.670257568359375,-0.8696136474609375,0
413,-0.045440673828125,-0.6007537841796875,-0.777984619140625,0
414,0.133758544921875,-0.61065673828125,-0.7755584716796875,0
415,-0.0731353759765625,-0.5262298583984375,-0.9799652099609376,0
416,0.0554046630859375,-0.6453094482421875,-0.8111419677734375,0
417,0.068511962890625,-0.6362152099609375,-0.804107666015625,0
418,-0.05291748046875,-0.6594696044921875,-0.70050048828125,0
419,-0.0247039794921875,-0.6227874755859375,-0.843414306640625,0
420,0.0121612548828125,-0.6568450927734375,-0.8361358642578125,0
421,-0.135406494140625,-0.5850677490234375,-0.834442138671875,0
422,-0.0633544921875,-0.608917236328125,-0.7209625244140625,0
423,0.077789306640625,-0.6891021728515625,-0.861053466796875,0
424,-0.174652099609375,-0.6882171630859375,-0.7260284423828125,0
425,0.0439453125,-0.529449462890625,-0.736602783203125,0
426,-0.0279388427734375,-0.6080322265625,-0.7694549560546875,0
427,-0.0549163818359375,-0.5782623291015625,-0.815216064453125,0
428,-0.1828765869140625,-0.5943603515625,-0.8447265625,0
429,-0.136688232421875,-0.6766204833984375,-0.8508148193359375,0
430,-0.0048980712890625,-0.5547943115234375,-0.781219482421875,0
431,-0.1634368896484375,-0.4564208984375,-0.91796875,0
432,-0.146240234375,-0.663848876953125,-1.030471801757812,0
433,0.0448455810546875,-0.5781707763671875,-0.727264404296875,0
434,0.0859832763671875,-0.5059967041015625,-0.833404541015625,0
435,0.1400604248046875,-0.5938720703125,-0.7118682861328125,0
436,0.137847900390625,-0.6163787841796875,-0.7113037109375,0
437,-0.3306732177734375,-0.602508544921875,-0.74444580078125,0
